#{"t_start": 1620543573.549767, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
32.0,796,21.951596
60.0,394,33.103879
0.0,202,38.230716
26.0,229,45.386488
0.0,223,52.776915
60.0,249,60.541335
64.0,212,67.626469
28.0,202,73.135091
53.0,219,80.539578
56.0,231,88.3736
33.0,234,94.690177
51.0,215,102.081683
0.0,1,102.096481
17.0,191,108.9197
0.0,1,108.936787
0.0,1,108.964012
44.0,226,115.316594
63.0,223,124.307622
14.0,209,134.382815
52.0,241,142.545756
49.0,226,148.772784
32.0,238,156.831814
0.0,1,156.857345
2.0,126,161.003421
46.0,232,168.975423
49.0,241,176.87959
57.0,242,184.854768
0.0,1,184.871954
18.0,218,192.336888
63.0,239,198.53373
0.0,1,198.551759
-3.0,255,206.60843
6.0,177,213.039491
53.0,247,220.820135
2.0,600,237.792509
45.0,391,249.014496
44.0,704,269.650589
58.0,248,276.860462
62.0,237,283.8198
57.0,220,289.111033
39.0,784,312.67031
-6.0,641,331.508612
43.0,831,356.024063
9.0,939,384.161857
61.0,224,391.276827
46.0,815,416.056905
