#{"t_start": 1620543574.2520869, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
24.0,683,18.14166
36.0,459,30.09349
52.0,236,37.267927
43.0,196,43.782813
1.0,136,47.944173
3.0,216,55.205882
0.0,1,55.216769
0.0,1,55.245527
0.0,1,55.26142
70.0,182,60.182048
32.0,201,67.064717
-2.0,219,72.897443
0.0,1,72.915524
0.0,1,72.935734
1.0,232,80.697882
0.0,1,80.714319
0.0,1,80.740219
16.0,211,88.097022
63.0,224,95.674495
54.0,225,101.809373
18.0,238,109.671895
0.0,1,109.692629
33.0,201,117.040321
60.0,220,124.672952
-5.0,197,134.244576
75.0,214,141.818662
-19.0,172,146.87992
57.0,237,155.014545
60.0,219,162.678784
57.0,239,169.176789
43.0,227,176.774765
0.0,1,176.796094
38.0,241,184.771219
0.0,1,184.782286
59.0,471,200.1475
44.0,223,207.565637
62.0,241,213.698084
38.0,217,220.961491
52.0,230,228.293463
66.0,223,235.342816
63.0,228,240.727267
44.0,411,253.810189
20.0,839,276.697701
0.0,1,276.71386
0.0,1,276.721066
16.0,52,279.11655
1.0,144,282.994298
0.0,1,283.00465
9.0,528,298.098008
11.0,177,302.523088
44.0,241,309.425077
0.0,1,309.450943
5.0,464,323.347541
15.0,843,348.190718
40.0,229,355.341289
0.0,1,355.359689
76.0,231,363.660198
59.0,224,370.37401
28.0,227,375.720346
83.0,222,382.814763
54.0,240,390.252384
20.0,934,417.139169
2.0,206,423.660499
49.0,241,430.916828
0.0,1,430.930164
