#{"t_start": 1620543573.5863721, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
5.0,853,22.802149
61.0,276,30.544546
10.0,213,37.30806
41.0,200,43.872642
0.0,1,43.885689
1.0,63,45.052747
2.0,132,49.156409
33.0,168,53.996665
9.0,211,60.964614
60.0,233,68.531742
71.0,241,76.30658
66.0,236,84.199144
43.0,249,92.336553
35.0,223,98.415606
25.0,106,102.016555
0.0,1,102.032294
62.0,226,109.619856
32.0,123,113.717902
16.0,17,114.069627
29.0,224,122.760663
57.0,237,133.798887
1.0,114,136.249638
0.0,1,136.267649
38.0,184,143.231037
0.0,1,143.246496
60.0,226,150.927264
44.0,231,157.343436
53.0,218,165.081997
29.0,327,176.240306
61.0,227,183.86995
65.0,237,190.310032
49.0,885,218.120648
58.0,654,237.6596
0.0,1,237.673558
55.0,211,244.330724
50.0,228,251.212182
57.0,237,258.198757
0.0,1,258.212476
25.0,101,259.849051
78.0,762,281.542561
53.0,241,288.652313
59.0,237,295.844919
52.0,231,302.628999
65.0,254,309.735808
19.0,599,327.60113
60.0,232,333.483098
70.0,223,340.809714
45.0,202,347.503734
0.0,1,347.526565
70.0,224,354.632113
