#{"t_start": 1620543572.6250396, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
22.0,701,20.034054
0.0,1,20.04661
2.0,266,27.222893
8.0,275,34.889704
65.0,213,41.842921
53.0,242,49.33453
2.0,214,55.068339
62.0,213,62.077946
17.0,252,70.049884
23.0,183,75.107514
51.0,228,82.816384
67.0,205,90.058008
47.0,211,97.347784
5.0,187,102.688256
0.0,1,102.709557
52.0,239,110.550971
0.0,1,110.568534
54.0,201,116.395918
2.0,4,116.478323
0.0,1,116.508033
51.0,226,125.69231
56.0,222,135.92051
64.0,202,143.232378
52.0,206,149.008939
55.0,224,156.871997
47.0,230,164.776567
15.0,195,170.344227
62.0,230,178.003852
60.0,235,185.840074
60.0,243,193.828604
54.0,237,201.430797
36.0,241,209.18993
62.0,229,215.102524
1.0,1,215.113445
11.0,235,222.71505
66.0,204,229.567848
0.0,1,229.583957
62.0,224,235.183881
69.0,223,241.977064
6.0,69,244.692314
0.0,1,244.704385
63.0,241,251.806995
-6.0,868,275.273427
73.0,227,282.043584
54.0,234,288.985966
53.0,680,307.957824
31.0,609,325.835186
16.0,730,348.594379
