#{"t_start": 1620543574.061315, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
23.0,922,24.95484
48.0,462,37.567059
0.0,1,37.580019
9.0,217,44.493533
26.0,336,55.625556
26.0,176,60.430911
42.0,242,68.176394
-16.0,299,77.144663
34.0,211,84.54858
-19.0,134,88.770224
38.0,236,96.565436
1.0,161,101.381593
13.0,227,108.964292
2.0,171,114.110409
20.0,178,121.461242
-21.0,188,128.933881
0.0,1,128.973558
57.0,222,138.052014
59.0,241,146.14088
0.0,1,146.149008
0.0,1,146.167598
51.0,240,154.361279
2.0,130,158.474177
47.0,209,164.552426
47.0,246,172.629574
40.0,210,179.854652
63.0,219,185.926725
61.0,241,193.788741
0.0,1,193.811121
1.0,1242,232.684277
0.0,966,261.08375
40.0,237,266.535256
79.0,223,273.276653
6.0,867,298.506256
56.0,217,305.064276
-2.0,1042,335.331112
0.0,1,335.357497
31.0,196,340.65622
