#{"t_start": 1620543573.44299, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
45.0,817,22.374312
45.0,250,29.668787
25.0,214,36.357194
55.0,244,42.257595
68.0,238,49.792593
54.0,452,64.392224
33.0,197,69.917867
1.0,10,70.103721
36.0,214,77.392858
58.0,213,84.811428
3.0,102,88.346146
47.0,241,94.824199
0.0,1,94.841405
0.0,1,94.85649
2.0,200,101.940564
47.0,221,109.395306
70.0,224,115.707667
-12.0,219,124.690611
58.0,227,135.081555
62.0,217,142.717151
1.0,225,148.917983
70.0,215,156.526511
51.0,213,164.108528
28.0,172,169.182992
22.0,232,176.897169
19.0,222,184.426181
52.0,216,190.399539
53.0,242,198.158239
0.0,1,198.178136
42.0,201,205.196987
13.0,188,210.352587
5.0,112,213.973348
42.0,226,221.380756
-3.0,972,250.672312
59.0,233,256.180907
15.0,936,283.673348
-4.0,1082,313.831711
47.0,228,320.770622
57.0,226,327.793541
0.0,1,327.807496
57.0,219,333.467773
0.0,21,335.337861
59.0,236,341.424028
