#{"t_start": 1620543573.6662898, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
1.0,818,22.171003
2.0,195,27.031697
0.0,226,33.782039
9.0,200,40.490468
64.0,226,47.621207
32.0,215,53.384186
71.0,223,60.618147
49.0,231,68.116111
8.0,186,73.275486
47.0,241,81.194546
33.0,202,88.38547
54.0,232,94.66686
45.0,217,102.087585
0.0,1,102.102215
50.0,240,110.00335
0.0,1,110.025928
52.0,218,117.751088
0.0,1,117.759546
72.0,221,125.428646
70.0,226,135.607337
1.0,3,135.671118
63.0,225,143.488421
61.0,203,150.672755
73.0,238,157.248495
54.0,224,165.101132
79.0,231,172.859275
56.0,219,180.278425
72.0,225,186.471368
2.0,39,188.724574
55.0,238,196.485765
-1.0,189,201.640976
67.0,241,209.476634
21.0,46,210.359814
0.0,1,210.384357
61.0,233,217.853098
15.0,977,247.440469
0.0,1,247.455725
58.0,457,259.645087
70.0,221,266.320277
46.0,616,284.100212
64.0,223,290.952621
0.0,1,290.966057
0.0,1,290.978687
16.0,368,301.768718
0.0,1,301.783087
51.0,514,316.237779
1.0,46,317.031344
36.0,794,340.705344
