#{"t_start": 1620543572.7409837, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
36.0,756,20.71366
52.0,478,34.62058
53.0,251,42.243846
68.0,211,49.176156
8.0,203,54.700853
53.0,245,62.310142
57.0,247,70.21473
51.0,241,78.006344
-5.0,210,85.359534
21.0,177,90.481975
45.0,189,97.310137
51.0,239,103.734498
64.0,241,111.656437
57.0,232,119.690737
37.0,171,126.287256
0.0,1,126.312349
0.0,1,126.325402
44.0,229,136.569611
44.0,221,144.312365
-14.0,220,151.856669
0.0,1,151.873677
62.0,241,159.974329
-5.0,239,166.67025
74.0,206,173.906868
41.0,241,181.744861
6.0,165,186.736516
0.0,1,186.761095
5.0,194,193.70905
-3.0,136,197.837719
58.0,226,205.324743
60.0,241,211.54349
56.0,230,218.960429
23.0,998,248.888763
0.0,1,248.905311
47.0,796,271.16522
-10.0,1144,304.051111
0.0,1,304.061588
17.0,1057,335.948662
0.0,1,335.970845
68.0,243,342.190875
17.0,868,369.397329
71.0,237,376.338301
58.0,234,383.519434
38.0,1010,413.61855
57.0,239,420.750543
0.0,1,420.761355
