#{"t_start": 1620543573.6434796, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
53.0,793,21.807061
59.0,339,30.532439
5.0,63,33.085266
18.0,383,44.45433
52.0,231,51.974501
50.0,225,57.869377
0.0,1,57.879845
62.0,247,65.559805
59.0,225,73.042759
8.0,77,76.091464
47.0,223,82.216163
57.0,222,89.788255
64.0,230,97.490844
2.0,167,102.39366
48.0,229,110.062697
68.0,218,117.788733
63.0,223,125.498852
70.0,214,135.412556
0.0,1,135.420797
-1.0,177,142.216373
55.0,241,148.75506
47.0,241,156.887617
59.0,225,164.744173
68.0,213,172.140673
1.0,188,177.47948
41.0,221,185.007257
18.0,223,192.56792
9.0,197,197.916367
0.0,1,197.932424
57.0,234,205.612458
37.0,240,213.235227
64.0,216,220.436249
64.0,223,226.162837
0.0,1,226.174451
-10.0,940,254.632413
56.0,248,261.652592
52.0,209,266.635836
74.0,226,273.410398
72.0,224,280.172822
38.0,188,284.815162
4.0,433,298.290693
48.0,235,303.670788
62.0,197,309.84803
11.0,1042,340.701569
57.0,231,347.95276
60.0,222,354.998247
58.0,238,363.418529
0.0,1,363.435017
18.0,912,389.9111
67.0,226,395.625547
55.0,242,402.907999
66.0,215,409.629014
0.0,309,417.947857
