#{"t_start": 1620543573.513775, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
12.0,798,22.017354
39.0,284,29.855809
31.0,232,36.888327
35.0,328,45.806011
54.0,222,53.224111
26.0,465,68.165881
59.0,220,73.997951
39.0,205,81.19866
0.0,1,81.207058
-2.0,215,88.67474
8.0,224,94.791425
65.0,194,101.740978
9.0,202,108.780768
71.0,211,114.799123
49.0,241,124.1717
0.0,1,124.200557
49.0,219,134.504205
0.0,1,134.520245
12.0,196,140.21006
0.0,1,140.238718
39.0,207,147.553704
34.0,242,155.798087
0.0,207,161.628991
52.0,225,169.418712
0.0,1,169.439506
0.0,1,169.457643
10.0,209,176.675902
17.0,233,184.442376
55.0,222,190.546717
63.0,225,197.956843
2.0,15,198.240366
6.0,74,201.170548
66.0,199,206.658907
54.0,212,213.736257
27.0,242,221.447086
28.0,205,228.317779
45.0,725,248.507463
45.0,778,270.439127
57.0,252,277.688995
0.0,1,277.701782
0.0,1,277.715286
11.0,115,281.140669
11.0,259,288.534156
44.0,510,303.231655
-1.0,824,327.721751
3.0,34,328.344832
-2.0,857,354.921581
51.0,216,360.617529
56.0,228,368.391337
8.0,932,395.521734
12.0,953,424.033304
