#{"t_start": 1620543573.2871437, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
49.0,575,16.05237
60.0,247,22.610474
16.0,416,34.144881
54.0,261,41.956771
5.0,132,45.824096
44.0,465,60.853673
23.0,236,68.447881
5.0,130,72.513383
2.0,118,76.367847
-6.0,186,81.683025
66.0,233,89.527501
27.0,213,96.850194
16.0,237,103.224497
0.0,1,103.239722
39.0,210,110.535683
0.0,1,110.557369
55.0,226,118.450358
0.0,1,118.469133
68.0,220,128.465716
30.0,204,135.807569
61.0,215,143.4182
19.0,142,147.822515
52.0,221,155.62038
67.0,219,161.704396
70.0,210,169.172687
71.0,217,176.562614
39.0,229,184.229944
48.0,228,190.470202
55.0,237,198.141927
58.0,231,205.75958
9.0,126,209.691757
60.0,231,217.048324
9.0,93,218.950114
54.0,224,226.222522
17.0,184,232.629536
12.0,242,239.845127
8.0,899,265.519357
35.0,254,272.694263
0.0,1,272.703393
53.0,223,277.979666
0.0,1,278.001464
14.0,1181,312.816764
4.0,894,339.490083
0.0,1,339.511027
56.0,246,345.641088
47.0,250,353.179765
66.0,222,360.358867
51.0,184,367.653064
45.0,199,372.374846
22.0,211,378.932858
74.0,247,386.562938
48.0,241,394.04375
57.0,226,399.59402
29.0,198,406.092281
46.0,238,413.130862
47.0,203,418.121808
21.0,132,421.882801
