#{"t_start": 1620543573.9791703, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
33.0,827,21.999468
25.0,240,29.133574
41.0,199,33.937579
56.0,234,41.27958
34.0,552,59.329768
48.0,241,65.4657
53.0,242,73.24449
9.0,187,80.035761
50.0,204,85.842155
49.0,207,93.075892
45.0,251,101.19853
63.0,234,108.924699
1.0,12,109.177079
74.0,231,117.187025
3.0,20,117.633428
52.0,193,124.611673
56.0,245,135.272273
12.0,190,142.352202
46.0,205,148.086569
1.0,212,155.667357
22.0,217,163.310771
45.0,226,169.542322
53.0,236,177.325235
7.0,154,181.947757
62.0,208,189.235971
62.0,231,196.802909
48.0,475,212.1589
38.0,229,218.083852
8.0,150,223.920749
21.0,963,251.524137
0.0,1,251.53825
-4.0,977,279.740261
1.0,52,280.574752
14.0,403,292.068137
3.0,469,305.835195
59.0,232,312.621747
53.0,213,317.780796
0.0,1,317.788791
27.0,218,324.616425
0.0,1,324.627823
58.0,231,331.932233
72.0,236,339.500323
41.0,241,346.958188
69.0,228,352.616926
47.0,197,359.314514
20.0,553,375.730492
64.0,216,382.669947
39.0,227,389.847184
19.0,942,416.942289
59.0,422,428.720206
48.0,241,435.982336
