#{"t_start": 1620543573.6913366, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
46.0,737,19.499229
51.0,417,32.333637
50.0,211,37.616289
1.0,133,41.532722
35.0,246,49.168998
53.0,215,56.431764
1.0,218,63.423196
30.0,230,69.566936
2.0,183,76.178757
30.0,234,84.031996
0.0,1,84.044539
59.0,238,90.489754
-10.0,231,98.213948
61.0,235,105.905425
19.0,28,106.468923
-7.0,206,113.786126
69.0,217,122.048012
0.0,1,122.093258
55.0,225,130.597841
65.0,230,139.523579
0.0,1,139.539683
57.0,216,147.082706
39.0,231,155.094259
39.0,219,161.160561
58.0,222,168.894448
53.0,224,176.440737
2.0,186,181.726806
58.0,232,189.532206
-6.0,206,196.616074
43.0,241,204.393666
25.0,231,210.413313
0.0,1,210.435034
32.0,229,217.822382
0.0,1,217.847874
61.0,231,225.268482
0.0,1,225.286401
0.0,1,225.309709
73.0,232,232.630904
0.0,1,232.642399
-5.0,914,258.746985
1.0,905,284.32389
52.0,250,291.660862
49.0,932,317.73512
16.0,460,332.041027
63.0,238,339.63323
0.0,1,339.647576
0.0,1,339.673871
0.0,1,339.685496
43.0,204,344.983881
11.0,673,367.310276
0.0,1,367.325686
50.0,237,372.690182
54.0,229,379.631272
50.0,227,386.916736
-3.0,451,401.08332
39.0,706,420.82967
38.0,223,427.647751
58.0,216,434.458542
