#{"t_start": 1620543573.984754, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
19.0,706,18.749606
40.0,514,33.136564
40.0,233,40.420763
0.0,1,40.448694
50.0,239,47.867499
55.0,397,60.044986
0.0,315,69.232397
0.0,1,69.258775
7.0,196,76.133478
0.0,1,76.154955
59.0,250,84.357132
53.0,237,92.212235
61.0,226,98.381131
1.0,183,105.001575
4.0,80,106.624312
0.0,1,106.644845
0.0,1,106.672352
63.0,223,114.399629
54.0,241,123.789822
49.0,220,134.102231
50.0,211,140.137632
77.0,219,147.677209
53.0,215,155.34978
23.0,222,163.072941
-6.0,421,176.228529
50.0,210,183.495659
25.0,241,190.013028
31.0,154,196.019433
1.0,379,207.996004
0.0,1,208.0105
33.0,234,213.998881
41.0,201,220.956875
-3.0,960,248.562531
0.0,1,248.573177
46.0,629,266.534647
52.0,600,284.064445
1.0,1,284.07664
0.0,1,284.092298
0.0,1,284.117679
49.0,457,297.998885
21.0,870,321.503346
22.0,531,338.992839
0.0,1,339.010959
25.0,960,368.0183
59.0,225,374.761296
9.0,1021,405.251316
32.0,989,434.33182
