#{"t_start": 1620543573.9546688, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
33.0,809,21.726515
56.0,510,36.52802
5.0,250,43.993335
83.0,224,51.340775
42.0,226,57.278179
11.0,233,64.63858
56.0,214,71.927271
-7.0,171,76.893884
61.0,236,84.775004
49.0,231,92.517153
0.0,1,92.531828
35.0,239,100.390888
0.0,1,100.406907
62.0,241,108.249198
0.0,1,108.271722
60.0,237,114.866173
0.0,1,114.87589
45.0,241,124.424
75.0,225,134.69092
41.0,213,142.255963
60.0,241,150.252108
53.0,227,156.627262
66.0,223,164.427799
0.0,1,164.442742
0.0,1,164.470493
71.0,235,172.321212
51.0,229,179.941637
67.0,226,186.155653
47.0,220,193.625695
1.0,44,195.906681
1.0,84,197.566335
1.0,138,201.717141
0.0,1,201.73197
59.0,229,209.337316
55.0,229,216.65199
40.0,205,222.199563
48.0,242,229.747361
19.0,900,255.777804
10.0,871,280.677415
0.0,1,280.688348
45.0,209,287.207747
51.0,238,294.473279
0.0,1,294.492645
28.0,227,299.748769
4.0,896,325.38992
6.0,202,332.159723
45.0,700,354.28143
8.0,166,358.835138
42.0,238,367.155138
0.0,1,367.167058
-1.0,944,394.400716
-1.0,1,394.422207
0.0,1,394.432727
53.0,223,401.405965
39.0,240,408.609163
70.0,214,413.746386
72.0,217,420.512605
1.0,24,420.897171
