#{"t_start": 1620543573.3049285, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
42.0,705,19.416526
11.0,181,23.627721
61.0,241,30.788248
47.0,241,38.049197
36.0,249,45.552516
1.0,98,48.986757
61.0,231,56.560303
0.0,1,56.575695
55.0,239,63.974776
44.0,399,76.459455
59.0,227,82.672721
0.0,1,82.704897
-7.0,253,90.932638
66.0,239,98.820771
20.0,113,102.56296
65.0,224,110.11137
37.0,222,117.926207
0.0,1,117.941106
0.0,1,117.961536
0.0,1,117.978705
49.0,222,125.667141
0.0,1,125.685751
0.0,1,125.706933
53.0,229,135.96808
48.0,234,143.98078
28.0,218,151.486547
0.0,1,151.501112
7.0,180,156.867402
0.0,1,156.88348
65.0,230,164.849731
45.0,241,172.826244
66.0,234,180.54484
47.0,233,188.401157
0.0,1,188.42939
-14.0,216,194.302953
50.0,224,201.617609
0.0,1,201.626364
45.0,221,209.040112
1.0,152,213.488694
0.0,1,213.497824
66.0,211,220.57848
62.0,212,226.129086
9.0,855,251.624506
0.0,1,251.644459
50.0,702,270.775762
61.0,866,296.084965
2.0,40,296.749399
21.0,174,302.594295
72.0,226,309.246319
-13.0,196,313.983832
80.0,228,320.934346
37.0,235,328.111792
18.0,238,335.610426
62.0,231,341.591693
1.0,1,341.604442
32.0,397,354.874985
