#{"t_start": 1620543574.2410512, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
37.0,829,21.772246
62.0,238,28.870375
47.0,219,35.655263
50.0,223,41.183081
17.0,233,48.58215
60.0,219,55.918278
0.0,1,55.948319
44.0,229,63.141784
7.0,195,68.607228
5.0,215,75.863606
-6.0,182,81.097783
9.0,196,88.125661
1.0,212,93.999146
49.0,220,101.492712
35.0,241,109.400409
61.0,221,117.204356
5.0,88,119.120423
14.0,213,129.241678
31.0,211,137.904841
0.0,1,137.919709
55.0,223,145.624962
0.0,1,145.640929
65.0,221,151.849571
40.0,205,159.138808
2.0,342,170.96819
38.0,214,176.787571
1.0,8,176.96271
43.0,234,184.77633
60.0,236,192.612051
1.0,102,196.04207
0.0,1,196.059405
28.0,166,200.794035
1.0,234,208.466194
0.0,1,208.478422
0.0,1,208.50518
0.0,1,208.519704
0.0,1,208.538107
5.0,1071,240.394386
28.0,967,268.587993
10.0,924,294.893428
57.0,205,301.261138
24.0,187,305.79842
0.0,1,305.81315
56.0,626,323.89799
38.0,219,331.005309
45.0,240,338.604975
64.0,225,344.317923
0.0,1,344.335233
71.0,241,351.715652
0.0,1,351.739624
41.0,810,377.423214
32.0,890,404.121899
-4.0,165,408.522568
52.0,236,415.524157
49.0,665,434.62291
