#{"t_start": 1620543574.2692027, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
40.0,835,21.838415
0.0,1,21.857033
1.0,43,22.546661
66.0,249,29.8441
33.0,217,36.677194
-3.0,188,41.56457
5.0,181,48.003178
0.0,1,48.017198
49.0,220,55.369741
53.0,241,61.364477
0.0,1,62.83563
54.0,218,68.766088
53.0,234,76.423303
68.0,229,84.179731
1.0,191,89.615186
1.0,147,94.086987
0.0,1,94.110248
-6.0,180,100.764136
11.0,199,106.272565
0.0,13,108.004982
59.0,231,114.458461
50.0,227,123.538603
0.0,1,123.557356
26.0,224,133.962818
3.0,228,141.844225
0.0,1,141.862771
45.0,194,147.386078
1.0,206,154.866368
45.0,241,163.002844
0.0,1,163.019666
6.0,28,163.60371
0.0,1,163.617727
0.0,1,163.64087
24.0,137,167.986758
51.0,508,184.415577
59.0,211,191.716157
0.0,1,191.740458
53.0,238,197.914119
70.0,223,205.350342
0.0,1,205.362498
15.0,550,223.45191
0.0,1,223.465626
17.0,949,250.767457
0.0,1,250.78975
68.0,562,266.111264
63.0,226,272.892479
55.0,230,279.744515
2.0,148,283.717681
1.0,227,290.631245
-2.0,1026,319.836758
55.0,227,326.875193
16.0,811,351.070241
