#{"t_start": 1620543573.759961, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
47.0,781,21.514489
50.0,380,32.383909
61.0,231,38.024674
0.0,1,38.035573
73.0,205,44.727344
1.0,13,44.980413
42.0,196,51.828091
63.0,428,64.497241
51.0,235,72.195775
0.0,1,72.213301
62.0,239,80.015271
48.0,219,86.132456
5.0,231,93.843755
68.0,211,101.153599
37.0,241,109.015985
32.0,203,114.866247
80.0,221,123.74324
42.0,234,134.430653
61.0,210,140.461145
9.0,9,142.106954
62.0,226,148.34145
0.0,1,148.353458
60.0,220,156.094952
42.0,472,172.037094
-6.0,224,178.088297
13.0,243,186.114987
0.0,1,186.131376
15.0,204,193.305161
55.0,212,200.382436
3.0,176,205.423808
40.0,198,212.250669
0.0,1,212.267399
66.0,211,217.815253
0.0,1,217.837591
1.0,18,218.202922
66.0,200,224.998875
52.0,220,232.119164
46.0,216,237.401536
0.0,1,237.415755
0.0,1,237.434334
3.0,208,244.040251
0.0,1,244.056499
3.0,154,248.16437
54.0,241,255.331099
36.0,377,265.980622
31.0,897,291.63888
50.0,236,298.671158
45.0,750,320.129643
59.0,234,327.272557
8.0,20,327.642365
52.0,221,333.331627
69.0,795,358.626187
