#{"t_start": 1620543573.2903252, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
24.0,866,23.312674
1.0,181,29.480531
74.0,238,36.586393
51.0,230,42.238341
53.0,230,49.595079
62.0,246,57.442996
66.0,223,64.521704
4.0,104,68.153516
24.0,221,74.03244
-1.0,1,74.052732
54.0,234,81.851337
56.0,241,89.858309
7.0,193,96.770751
3.0,239,103.181729
29.0,197,110.175507
70.0,232,118.213998
5.0,153,124.010505
19.0,89,128.763784
49.0,236,138.188925
2.0,161,143.156502
0.0,1,143.187283
5.0,202,148.87082
57.0,210,156.402179
68.0,222,164.16193
1.0,1,164.175381
64.0,229,171.962095
55.0,232,178.153578
47.0,219,185.67347
62.0,232,193.415223
31.0,252,201.276359
39.0,242,209.097918
0.0,1,209.117933
41.0,209,214.60257
32.0,221,221.935549
0.0,1,221.946982
1.0,98,225.272616
74.0,225,232.498644
1.0,47,233.344804
2.0,151,237.471841
69.0,233,244.514802
9.0,860,269.344643
22.0,809,292.080769
53.0,244,299.251168
53.0,696,318.304691
-4.0,226,325.233368
34.0,154,329.594821
8.0,904,356.960167
0.0,1,356.976261
