#{"t_start": 1620543574.1714733, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
17.0,763,19.385575
74.0,172,25.07182
65.0,243,32.26863
50.0,223,37.770163
61.0,247,45.273477
8.0,111,48.990345
56.0,241,56.73033
30.0,186,63.115285
10.0,202,68.71655
0.0,1,68.737744
0.0,1,68.757295
60.0,212,75.950583
1.0,122,79.884236
54.0,236,87.816588
26.0,221,93.871909
38.0,243,101.833642
4.0,164,108.0849
31.0,199,113.833783
0.0,1,113.851657
36.0,216,122.444594
32.0,233,133.316997
0.0,1,133.33215
57.0,239,139.985996
0.0,1,140.008272
4.0,211,147.354581
0.0,224,155.230442
74.0,224,162.998151
39.0,221,169.110995
-11.0,125,173.153967
9.0,232,180.836658
2.0,218,188.346561
0.0,1,188.357329
50.0,202,193.943412
-6.0,85,197.070737
0.0,1,197.089079
49.0,226,204.613532
43.0,231,212.086072
68.0,234,219.598373
64.0,230,225.486228
62.0,683,246.483639
0.0,1,246.505784
73.0,503,260.956743
70.0,226,266.227238
37.0,588,283.550533
69.0,226,290.445823
0.0,1,290.461534
4.0,1005,319.313884
32.0,173,323.803486
60.0,224,330.999764
42.0,558,347.545227
30.0,991,377.961484
36.0,436,390.584754
57.0,223,397.651858
-6.0,905,423.760596
49.0,239,430.981291
