#{"t_start": 1620543573.225465, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
32.0,819,22.624919
52.0,264,30.160265
76.0,223,37.036613
10.0,109,40.487151
0.0,122,44.13759
-9.0,167,48.845061
0.0,1,48.862466
52.0,393,60.951038
0.0,1,60.980562
0.0,1,60.996792
45.0,230,68.468965
11.0,165,73.221143
0.0,1,73.233052
0.0,1,73.263191
42.0,166,78.130399
0.0,156,84.362952
1.0,8,84.559031
54.0,232,90.871051
75.0,227,98.515075
0.0,1,98.525331
51.0,213,105.78665
0.0,1,105.804691
5.0,199,111.42765
47.0,237,119.576064
0.0,1,119.599171
64.0,235,130.235868
42.0,193,138.507877
0.0,1,138.520174
8.0,179,143.889969
4.0,199,150.980845
1.0,137,155.510974
4.0,109,157.729649
38.0,232,165.752855
0.0,1,165.761125
53.0,218,173.252266
54.0,217,180.635102
59.0,212,186.562422
55.0,193,193.496904
63.0,223,200.810106
2.0,30,201.37915
22.0,250,209.35972
2.0,190,214.484578
3.0,156,220.535847
-10.0,216,226.164798
59.0,724,247.897319
57.0,461,260.157507
0.0,986,288.637258
41.0,219,295.561838
18.0,195,300.272347
63.0,217,306.814704
13.0,227,313.528119
51.0,239,320.618196
-1.0,992,349.547282
