#{"t_start": 1620543574.1917837, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
23.0,777,21.028207
52.0,389,32.029
1.0,241,37.853058
0.0,1,37.869491
4.0,186,44.221913
0.0,1,44.242488
51.0,228,51.715919
1.0,166,56.506626
39.0,221,63.536906
0.0,1,63.566088
0.0,84,65.30101
37.0,185,71.972578
6.0,224,79.458786
3.0,201,85.192537
0.0,1,85.211494
53.0,233,92.987772
0.0,1,92.995958
68.0,227,100.642521
51.0,183,105.832366
66.0,189,112.746261
62.0,241,121.548762
2.0,1,121.606056
2.0,126,127.538241
0.0,1,127.562645
21.0,214,135.12132
0.0,1,135.134048
54.0,214,142.731453
28.0,206,149.978056
57.0,219,156.17503
-19.0,144,160.729709
52.0,241,168.869827
25.0,199,175.880673
-6.0,198,181.407941
5.0,182,188.180559
34.0,223,195.643685
46.0,471,209.424166
-1.0,90,212.658362
60.0,240,220.31325
43.0,160,224.830821
66.0,226,232.039773
55.0,226,238.965551
0.0,1,238.981751
55.0,197,243.902845
0.0,1,243.913244
67.0,481,258.032598
-21.0,910,283.664333
0.0,1,283.678615
47.0,238,290.800493
21.0,620,308.621426
17.0,228,313.889516
33.0,772,338.534001
-5.0,132,342.548199
72.0,493,356.055094
