#{"t_start": 1620543573.3138366, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
33.0,803,22.28471
36.0,631,40.749394
0.0,1,40.765276
40.0,225,46.371431
0.0,1,46.391734
1.0,102,49.924132
55.0,224,57.334938
52.0,230,64.55832
79.0,228,72.142951
61.0,222,78.119611
0.0,1,78.135918
65.0,233,85.975067
58.0,226,93.60667
14.0,165,98.551779
0.0,1,98.568459
71.0,225,106.058498
67.0,195,113.056548
0.0,1,113.088339
13.0,198,118.95105
2.0,209,128.798158
23.0,202,136.025917
60.0,237,144.09224
23.0,232,151.916949
0.0,1,151.945473
46.0,240,159.994869
49.0,252,168.42092
0.0,1,168.439131
0.0,1,168.462312
46.0,136,172.784614
50.0,241,180.646985
51.0,218,186.698381
57.0,212,194.026627
0.0,1,194.04041
4.0,170,198.809557
3.0,598,217.939949
23.0,140,222.189492
50.0,231,229.552291
70.0,598,247.435422
54.0,230,253.001291
0.0,1,253.016824
20.0,904,279.987056
46.0,521,294.92982
73.0,814,317.404825
0.0,1,317.420565
63.0,224,324.263875
5.0,945,352.424421
