#{"t_start": 1620543574.3727174, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
54.0,770,20.735811
62.0,222,25.931343
43.0,243,33.007629
6.0,97,36.346653
54.0,219,43.247037
5.0,165,47.948061
13.0,198,53.367027
2.0,68,56.187424
1.0,209,63.011343
38.0,230,69.159435
60.0,225,76.661759
0.0,1,76.679498
-3.0,174,83.272372
50.0,228,89.505422
45.0,238,97.389204
1.0,169,102.272508
3.0,178,108.880198
0.0,1,108.896376
72.0,199,114.674405
0.0,1,114.687004
50.0,229,123.954256
59.0,220,134.122739
0.0,1,134.14457
63.0,219,141.842136
1.0,114,145.675962
61.0,197,151.369688
2.0,177,156.601502
54.0,216,164.294879
5.0,196,171.344713
0.0,1,171.358373
0.0,1,171.383438
0.0,1,171.397813
74.0,216,177.301675
82.0,203,184.482381
0.0,1,184.498935
6.0,97,187.964631
25.0,239,195.741427
38.0,195,201.006682
47.0,241,208.85083
18.0,188,215.360319
55.0,241,221.60436
52.0,237,229.076273
33.0,804,253.515535
62.0,242,258.961621
68.0,638,277.077308
0.0,1,277.093993
48.0,228,283.944885
21.0,998,312.676195
40.0,211,319.317281
2.0,10,319.476352
59.0,230,326.537198
0.0,103,328.478137
67.0,226,335.789849
