#{"t_start": 1620543574.2958474, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
49.0,804,21.313747
59.0,486,35.663066
14.0,218,41.103771
38.0,229,48.424275
69.0,239,56.149331
13.0,249,63.768676
30.0,227,71.308106
3.0,147,75.7621
58.0,222,83.351603
41.0,223,89.467554
6.0,166,95.801662
19.0,195,101.301419
51.0,183,107.96139
60.0,241,114.628301
31.0,180,122.449353
41.0,234,133.303173
55.0,220,139.531277
62.0,216,147.030837
56.0,239,155.200456
3.0,214,162.75754
1.0,13,163.036423
26.0,216,169.041432
-1.0,246,177.040302
47.0,214,184.44591
39.0,223,191.998919
0.0,1,192.023863
7.0,217,197.769362
0.0,1,197.787162
0.0,1,197.796989
25.0,221,205.204441
49.0,223,212.512384
7.0,1143,246.786084
65.0,725,266.432827
76.0,743,287.919254
67.0,217,294.77517
22.0,834,319.070764
39.0,241,324.847975
62.0,646,344.551319
