#{"t_start": 1620543572.741719, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
39.0,745,20.559252
40.0,366,31.073479
56.0,222,37.99125
58.0,234,45.167313
36.0,218,50.917152
60.0,239,58.588247
11.0,153,64.361675
60.0,252,70.931802
66.0,241,78.751525
53.0,233,86.588008
4.0,171,93.127293
0.0,1,93.156418
31.0,229,99.360087
1.0,127,103.394541
0.0,1,103.416056
3.0,129,107.501873
23.0,223,115.196445
41.0,222,123.927021
19.0,216,132.055416
0.0,1,132.081139
0.0,214,140.486279
37.0,199,147.676363
82.0,224,153.983647
50.0,233,161.872958
56.0,230,169.801666
0.0,1,169.814986
34.0,238,177.66376
1.0,63,178.965958
39.0,217,186.445813
0.0,1,186.478427
0.0,1,186.486772
0.0,1,186.507432
0.0,1,186.534024
50.0,221,194.039992
4.0,146,198.329518
37.0,239,206.121447
-4.0,1037,237.653392
0.0,1,237.672644
37.0,219,244.456629
49.0,200,249.369413
0.0,1,249.392352
61.0,474,263.325327
-2.0,961,291.407679
47.0,221,296.839526
49.0,247,303.886423
42.0,222,310.456799
61.0,655,329.331233
49.0,205,336.233253
0.0,1,336.257166
62.0,227,342.155589
