#{"t_start": 1620543573.248397, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
29.0,659,18.783978
0.0,1,18.79533
0.0,1,18.817872
30.0,415,30.022792
67.0,222,36.856523
58.0,244,44.199474
56.0,227,50.104925
29.0,218,57.400147
0.0,1,57.413818
21.0,203,64.128454
2.0,171,69.112024
0.0,1,69.142975
0.0,1,69.162585
53.0,436,82.462031
10.0,229,90.183407
0.0,1,90.210351
63.0,235,98.008763
23.0,173,103.034683
2.0,211,110.332362
6.0,118,114.303948
4.0,218,122.713567
66.0,220,131.005065
6.0,136,136.443544
1.0,10,136.671272
33.0,165,143.219047
0.0,1,143.236393
55.0,203,148.951401
4.0,238,157.026969
23.0,106,160.720974
46.0,199,168.026928
3.0,205,173.759353
28.0,205,180.878358
0.0,1,180.903471
62.0,221,188.528307
29.0,210,194.28384
71.0,238,201.856158
-10.0,196,208.768212
5.0,86,210.461001
53.0,232,217.877787
36.0,241,225.526328
16.0,362,236.675059
-3.0,931,262.948154
43.0,209,269.335274
74.0,477,281.842157
64.0,236,288.853215
73.0,707,309.70392
0.0,1,309.7146
1.0,850,333.781109
71.0,220,341.039211
70.0,214,347.972508
57.0,237,355.306988
-6.0,805,379.318769
41.0,244,386.919357
0.0,1,386.933742
58.0,223,394.080384
0.0,1,394.103947
29.0,228,399.684093
44.0,943,427.941396
74.0,227,434.956924
0.0,1,434.97182
