#{"t_start": 1620543572.4636304, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
28.0,759,21.033142
51.0,352,31.348708
49.0,315,41.462505
40.0,243,48.89816
44.0,241,55.19419
12.0,251,62.881185
61.0,230,70.480068
1.0,57,73.060438
5.0,182,78.244175
3.0,161,83.038009
26.0,210,90.390999
2.0,153,95.012507
0.0,1,95.029465
0.0,1,95.047957
66.0,216,102.466744
11.0,164,107.259824
37.0,236,115.203677
57.0,241,124.416892
65.0,217,134.763203
7.0,150,139.558009
0.0,1,139.590677
3.0,103,143.293732
1.0,81,145.035428
28.0,208,152.34634
-2.0,196,158.047141
6.0,225,165.901078
1.0,35,166.631744
22.0,110,170.4077
-10.0,181,177.048522
10.0,230,183.264314
51.0,211,190.627141
-17.0,476,206.087069
36.0,226,213.491079
58.0,219,219.195632
0.0,1,219.211869
59.0,929,247.950212
10.0,1040,277.371498
0.0,1,277.388196
22.0,1075,307.528709
0.0,1,307.539678
50.0,230,314.30519
40.0,229,321.239252
7.0,347,330.473454
58.0,521,346.359123
53.0,233,353.591986
