#{"t_start": 1620543574.3794508, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
28.0,819,21.477613
0.0,1,21.491549
0.0,1,21.504378
58.0,503,36.202777
0.0,1,36.219993
-3.0,162,40.641809
0.0,1,40.66771
38.0,230,47.983789
35.0,222,55.352909
21.0,78,56.836074
0.0,127,60.699619
66.0,214,67.924387
55.0,254,75.979645
60.0,235,83.849743
63.0,241,91.789947
56.0,220,97.836115
5.0,61,100.507507
48.0,234,108.222357
34.0,192,113.828811
55.0,219,122.580636
62.0,231,133.300742
-5.0,196,138.969316
5.0,220,146.584052
0.0,196,152.311617
52.0,198,159.421491
52.0,198,166.717812
0.0,1,166.738366
14.0,197,172.310641
32.0,152,176.899748
4.0,199,183.975562
0.0,1,183.988111
74.0,227,191.652022
19.0,196,196.98321
32.0,225,204.498131
58.0,215,211.651174
0.0,1,211.66432
60.0,231,217.617688
0.0,1,217.633553
6.0,201,224.458389
38.0,199,231.185957
50.0,226,236.663128
0.0,142,240.602793
57.0,465,254.613443
57.0,874,279.568722
76.0,230,286.397163
63.0,228,291.974403
-5.0,1081,323.543575
11.0,240,331.04837
37.0,242,338.686247
0.0,1,338.706841
