#{"t_start": 1620543573.715796, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
20.0,654,18.253445
0.0,1,18.267878
4.0,458,30.13813
1.0,215,36.934108
0.0,1,36.944114
0.0,1,36.965184
69.0,224,43.953419
9.0,188,49.109
52.0,254,57.113635
42.0,241,64.580357
52.0,221,72.009468
9.0,209,77.716975
0.0,1,77.742485
59.0,253,86.010858
50.0,235,93.809793
0.0,1,93.827175
18.0,235,101.626525
4.0,183,106.816568
60.0,232,114.734475
47.0,216,123.457309
47.0,218,133.846503
-1.0,143,138.407291
44.0,251,146.685581
0.0,1,146.700823
67.0,236,154.817132
0.0,1,154.836184
51.0,238,161.316783
17.0,146,167.445944
72.0,226,173.608793
1.0,189,180.397648
0.0,1,180.409466
35.0,217,187.954137
57.0,218,193.879024
34.0,217,201.055316
46.0,239,208.816547
-2.0,191,213.963489
11.0,193,220.749006
0.0,1,220.759539
52.0,242,228.353673
29.0,880,254.204246
17.0,932,280.160605
2.0,176,284.620225
75.0,216,291.359238
8.0,929,317.395957
1.0,92,320.460008
66.0,224,327.454151
57.0,227,333.246897
0.0,1,333.260517
49.0,205,340.232753
70.0,221,347.302047
34.0,195,352.337205
