#{"t_start": 1620543573.3019018, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
48.0,743,19.973698
0.0,1,19.985549
49.0,373,30.613136
0.0,1,30.628017
0.0,1,30.646945
17.0,224,37.606011
0.0,1,37.615893
0.0,1,37.640385
1.0,222,44.607265
68.0,199,49.994622
55.0,252,57.918386
0.0,1,57.932926
42.0,199,64.600742
-1.0,239,72.399123
50.0,236,80.112927
0.0,1,80.128342
61.0,227,86.419818
-7.0,143,90.893967
0.0,1,90.920838
5.0,86,94.119174
10.0,196,101.112099
11.0,171,106.077318
4.0,215,113.50301
61.0,222,119.917402
0.0,1,119.932989
50.0,232,130.607359
54.0,222,139.357123
62.0,214,146.872292
1.0,67,148.267016
37.0,239,156.423513
65.0,208,163.889367
52.0,241,171.926245
49.0,226,177.998045
73.0,223,185.599051
0.0,1,185.616219
0.0,1,185.642061
1.0,215,193.025751
5.0,216,198.737188
66.0,218,206.093169
43.0,557,222.831742
64.0,235,230.2628
69.0,228,237.266655
14.0,959,265.466381
0.0,1,265.486644
0.0,1,265.49926
41.0,208,270.416206
-12.0,636,288.629968
58.0,709,309.539337
48.0,241,316.58219
0.0,1,316.601873
53.0,223,321.934437
30.0,846,348.273566
0.0,1,348.303174
71.0,227,355.433495
38.0,824,379.797866
68.0,228,387.099013
59.0,507,402.285748
0.0,1,402.29745
60.0,242,409.524235
18.0,897,435.563161
