#{"t_start": 1620543572.8580713, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
38.0,899,25.768052
41.0,241,31.453535
36.0,225,38.447057
-14.0,200,45.009619
1.0,203,50.476175
63.0,236,58.117755
2.0,94,61.327347
0.0,1,61.338447
55.0,252,69.277072
44.0,246,77.159711
49.0,463,91.256323
59.0,233,99.028998
5.0,208,106.168383
2.0,127,110.258978
0.0,1,110.280286
20.0,187,115.787562
84.0,217,124.542569
75.0,226,135.098495
51.0,232,143.067904
52.0,222,149.18227
0.0,1,149.205153
76.0,240,157.341647
77.0,192,164.50476
0.0,1,164.530186
0.0,1,164.544497
1.0,210,170.42301
2.0,20,172.35047
57.0,227,178.444418
3.0,224,186.061738
0.0,1,186.080497
64.0,226,193.699158
8.0,236,201.269547
1.0,159,205.990865
52.0,220,213.242366
-7.0,223,219.035604
31.0,215,226.137897
2.0,117,229.856912
35.0,159,234.26902
40.0,251,241.573414
0.0,1,241.589195
0.0,1,241.608574
0.0,1,241.633246
0.0,1,241.641841
49.0,234,248.642105
0.0,1,248.657934
30.0,838,273.099297
11.0,438,284.977705
65.0,523,299.977096
61.0,572,316.896582
0.0,1,316.908802
19.0,233,322.410536
0.0,1,322.424754
7.0,782,346.108885
1.0,1,346.120687
0.0,1,347.581374
0.0,1,347.611374
57.0,228,353.289933
54.0,254,361.186128
55.0,237,369.149528
46.0,706,390.573083
21.0,895,416.901469
58.0,231,422.403157
20.0,207,428.975354
64.0,233,436.113005
