#{"t_start": 1620543573.5878983, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
36.0,792,21.850547
58.0,328,30.385074
-2.0,76,33.160212
60.0,247,40.638143
1.0,117,44.192981
8.0,145,48.509969
16.0,100,51.959198
54.0,252,59.820453
7.0,198,65.064963
0.0,1,65.079797
49.0,234,72.764704
0.0,1,72.777822
7.0,122,76.77227
63.0,221,84.346903
0.0,1,84.366569
0.0,1,84.390568
71.0,224,90.533602
35.0,218,97.967649
-8.0,220,105.383935
0.0,1,105.403223
20.0,163,110.272773
61.0,234,118.340525
27.0,206,127.945097
1.0,225,135.831158
65.0,215,143.43899
66.0,216,150.893085
3.0,142,155.535179
58.0,220,161.656049
32.0,224,169.407387
0.0,1,169.429261
6.0,223,176.939476
49.0,226,184.556542
68.0,218,190.589652
6.0,239,198.248698
76.0,216,205.57426
4.0,131,209.607411
1.0,146,213.884098
11.0,1039,244.891074
34.0,461,258.666816
70.0,226,265.380633
-5.0,997,292.804769
52.0,236,299.723622
3.0,696,320.299866
48.0,237,327.506207
58.0,221,333.188205
66.0,235,340.724054
0.0,1,340.738228
54.0,210,347.602231
51.0,735,370.742158
24.0,909,397.558475
0.0,1,397.572492
3.0,876,421.802757
80.0,236,428.857009
64.0,233,435.990042
