#{"t_start": 1620543573.2510433, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
30.0,813,22.498288
4.0,144,26.401044
1.0,108,29.829817
48.0,414,41.633434
7.0,201,48.331159
0.0,1,48.343131
65.0,228,54.388472
56.0,244,61.957039
0.0,1,61.973408
63.0,237,69.7
4.0,111,73.33795
1.0,12,73.567958
0.0,235,81.350803
56.0,224,89.000535
1.0,76,90.625729
-3.0,172,97.057715
64.0,196,102.598448
42.0,241,110.526454
8.0,222,118.336353
40.0,253,129.110199
3.0,117,134.515692
43.0,237,142.576239
28.0,144,147.066327
4.0,20,147.472705
7.0,196,153.184748
4.0,182,159.961908
27.0,182,165.474726
58.0,225,173.104298
76.0,224,180.625923
60.0,218,186.683469
54.0,188,193.513258
1.0,24,194.005011
39.0,249,201.7829
55.0,238,209.536895
0.0,1,209.555215
23.0,617,228.888836
38.0,238,236.223885
50.0,423,247.931
65.0,683,266.861362
62.0,236,273.805907
68.0,488,287.96559
38.0,377,299.007119
53.0,841,322.036893
73.0,218,328.995625
22.0,929,356.852479
