#{"t_start": 1620543573.9853792, "env_id": "binary_ctrl-narrow-v0"}
r,l,t
30.0,821,21.90131
48.0,470,35.997342
6.0,162,40.426317
0.0,1,40.442278
2.0,188,45.341532
43.0,219,52.688635
2.0,74,55.647317
16.0,212,61.123183
48.0,227,68.630135
0.0,1,68.646302
42.0,232,76.246833
57.0,232,84.055241
0.0,1,84.07855
68.0,229,90.325383
0.0,1,90.341047
62.0,218,97.795388
41.0,241,105.6057
54.0,226,113.323365
17.0,211,119.494524
2.0,159,128.212818
15.0,234,137.602567
65.0,219,143.777888
30.0,238,151.776135
12.0,216,159.300338
49.0,248,167.644853
10.0,176,172.783308
1.0,175,177.842274
0.0,13,179.583225
-4.0,89,181.392666
36.0,164,187.832385
9.0,188,193.17347
38.0,209,200.191509
0.0,144,204.592783
10.0,217,210.326268
8.0,209,217.298479
20.0,912,244.379465
52.0,827,268.64619
0.0,1,268.664547
21.0,487,282.847371
0.0,1,282.856579
0.0,1,282.871861
62.0,247,288.621528
35.0,210,295.319528
4.0,587,312.411672
-4.0,191,317.191608
39.0,233,324.209649
61.0,220,331.334273
0.0,1,331.359206
66.0,723,352.370488
